date,0,1,2,3,4,5,6
2020-03-22,0.0,,,,,,
2020-03-23,0.0,0.0,,,,,
2020-03-24,0.0,0.0,0.0,,,,
2020-03-25,0.0,0.0,0.0,0.0,,,
2020-03-26,0.0,0.0,0.0,0.0,0.0,,
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,
2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07,2.5729942,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,0.45332336,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,1.5128326,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,6.786354,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,9.346584,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,11.359795,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,1.4896774,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,5.798622,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,1.2221146,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
